age,education_num,hours_per_week,log_capital_gain,marital_status_Married,marital_status_Other,relationship_Family,relationship_Other
35,6,50,0.0,1,0,1,0
28,3,30,0.0,0,1,0,1
64,2,30,0.0,0,1,0,1
42,2,45,0.0,1,0,1,0
49,3,40,0.0,0,1,0,1
58,3,40,0.0,1,0,1,0
52,1,15,0.0,1,0,1,0
23,2,40,0.0,0,1,0,1
27,3,45,0.0,0,1,0,1
44,2,37,0.0,0,1,0,1
31,2,40,0.0,1,0,1,0
42,3,40,0.0,0,1,0,1
36,2,50,0.0,1,0,1,0
55,8,40,11.51,1,0,1,0
30,6,40,0.0,0,1,0,1
53,1,35,0.0,1,0,1,0
26,6,20,0.0,0,1,0,1
22,1,25,0.0,0,1,0,1
43,3,40,0.0,0,1,0,1
33,2,40,0.0,0,1,0,1
59,2,40,0.0,1,0,1,0
46,8,55,9.62,1,0,1,0
23,3,25,0.0,0,1,0,1
45,3,40,0.0,0,1,0,1
41,2,43,0.0,0,1,0,1
36,2,40,0.0,1,0,1,0
65,1,40,0.0,0,1,0,1
32,4,40,0.0,0,1,0,1
28,7,45,0.0,1,0,1,0
22,4,50,0.0,0,1,0,1
39,6,35,0.0,0,1,0,1
29,2,40,0.0,1,0,1,0
51,2,40,0.0,1,0,1,0
43,2,40,8.95,1,0,1,0
30,8,50,0.0,1,0,1,0
31,6,45,0.0,0,1,0,1
28,2,45,0.0,0,1,0,1
52,1,25,0.0,0,1,0,1
21,2,42,0.0,0,1,0,1
40,6,40,0.0,0,1,0,1
37,4,40,0.0,1,0,1,0
23,6,20,0.0,0,1,0,1
42,3,40,0.0,1,0,1,0
63,7,68,0.0,1,0,1,0
44,2,40,0.0,0,1,0,1
56,6,60,0.0,1,0,1,0
32,2,40,0.0,1,0,1,0
44,2,35,0.0,1,0,1,0
33,6,40,6.82,0,1,0,1
31,2,50,0.0,1,0,1,0
31,6,50,0.0,0,1,0,1
53,7,45,0.0,1,0,1,0
47,3,40,0.0,0,1,0,1
46,2,45,0.0,1,0,1,0
18,1,24,0.0,0,1,0,1
30,6,40,0.0,1,0,1,0
17,1,10,0.0,0,1,0,1
52,3,40,0.0,1,0,1,0
60,2,65,8.9,1,0,1,0
26,2,40,0.0,1,0,1,0
37,2,55,0.0,0,1,0,1
18,1,8,0.0,0,1,0,1
50,6,40,0.0,0,1,0,1
46,2,40,0.0,0,1,0,1
26,2,40,0.0,0,1,0,1
31,1,20,0.0,0,1,0,1
24,3,30,0.0,0,1,0,1
41,2,40,0.0,1,0,1,0
60,1,40,0.0,0,1,0,1
45,2,42,0.0,0,1,0,1
44,2,40,0.0,0,1,0,1
27,6,12,0.0,0,1,0,1
21,3,20,0.0,0,1,0,1
49,3,50,0.0,1,0,1,0
25,1,40,0.0,1,0,1,0
41,6,40,0.0,0,1,0,1
34,3,45,0.0,0,1,0,1
48,8,40,0.0,1,0,1,0
33,3,37,0.0,0,1,0,1
34,3,45,9.62,1,0,1,0
76,2,17,0.0,0,1,0,1
30,6,40,0.0,1,0,1,0
37,5,40,0.0,1,0,1,0
26,2,40,0.0,0,1,0,1
35,7,40,0.0,1,0,1,0
31,2,40,8.11,0,1,0,1
33,6,55,0.0,1,0,1,0
59,3,60,9.55,0,1,0,1
43,7,60,0.0,0,1,0,1
33,5,40,0.0,0,1,0,1
18,1,30,0.0,0,1,0,1
39,2,40,0.0,1,0,1,0
55,6,40,0.0,0,1,0,1
43,7,40,0.0,1,0,1,0
24,3,35,0.0,0,1,0,1
38,3,40,0.0,1,0,1,0
46,1,40,0.0,1,0,1,0
22,1,36,0.0,0,1,0,1
40,3,40,0.0,0,1,0,1
23,3,20,0.0,0,1,0,1
28,1,40,0.0,0,1,0,1
31,5,35,0.0,1,0,1,0
29,2,40,0.0,0,1,0,1
39,2,12,0.0,0,1,0,1
55,2,40,0.0,1,0,1,0
41,2,48,0.0,1,0,1,0
20,2,38,0.0,0,1,0,1
37,3,45,0.0,1,0,1,0
43,3,30,0.0,0,1,0,1
67,1,35,0.0,1,0,1,0
34,1,30,0.0,0,1,0,1
41,4,40,0.0,0,1,0,1
18,1,30,0.0,0,1,0,1
26,3,12,0.0,1,0,1,0
26,6,40,0.0,1,0,1,0
50,2,50,0.0,1,0,1,0
44,1,40,0.0,1,0,1,0
26,3,40,7.95,1,0,1,0
39,2,40,0.0,1,0,1,0
21,3,20,0.0,0,1,0,1
44,7,50,8.95,1,0,1,0
42,2,8,0.0,1,0,1,0
59,1,40,0.0,1,0,1,0
32,1,40,0.0,1,0,1,0
38,2,45,0.0,0,1,0,1
40,6,45,0.0,0,1,0,1
63,2,40,0.0,0,1,0,1
37,3,40,0.0,1,0,1,0
59,1,45,0.0,1,0,1,0
30,2,40,0.0,0,1,0,1
38,2,40,0.0,1,0,1,0
35,6,40,0.0,1,0,1,0
72,2,8,0.0,0,1,0,1
42,2,60,0.0,1,0,1,0
49,6,52,0.0,1,0,1,0
47,3,40,0.0,0,1,0,1
41,6,60,0.0,1,0,1,0
37,2,40,7.32,0,1,0,1
24,3,60,0.0,1,0,1,0
55,2,20,0.0,1,0,1,0
28,2,40,0.0,1,0,1,0
51,7,45,0.0,1,0,1,0
39,5,40,0.0,0,1,0,1
38,6,45,0.0,0,1,0,1
43,6,40,0.0,0,1,0,1
39,7,40,8.83,0,1,0,1
23,3,9,0.0,0,1,0,1
56,1,40,0.0,1,0,1,0
36,2,32,0.0,0,1,0,1
17,1,20,0.0,0,1,0,1
17,1,20,6.96,0,1,0,1
51,2,40,0.0,1,0,1,0
26,2,40,0.0,0,1,0,1
30,2,40,8.52,1,0,1,0
30,3,40,0.0,1,0,1,0
41,3,40,0.0,1,0,1,0
41,2,40,0.0,0,1,0,1
38,2,40,0.0,1,0,1,0
28,2,60,0.0,0,1,0,1
44,1,35,0.0,1,0,1,0
20,3,20,0.0,0,1,0,1
31,3,65,0.0,0,1,0,1
52,2,40,0.0,0,1,0,1
50,5,40,0.0,1,0,1,0
17,1,18,0.0,0,1,0,1
18,2,22,0.0,0,1,0,1
37,3,40,0.0,1,0,1,0
38,2,50,0.0,1,0,1,0
35,1,40,0.0,1,0,1,0
36,2,40,0.0,0,1,0,1
59,6,30,0.0,1,0,1,0
30,2,40,0.0,1,0,1,0
26,6,50,0.0,0,1,0,1
28,3,40,0.0,0,1,0,1
28,6,40,0.0,1,0,1,0
26,4,45,0.0,0,1,0,1
25,5,13,0.0,1,0,1,0
25,3,40,0.0,0,1,0,1
62,2,40,0.0,0,1,0,1
49,1,75,0.0,1,0,1,0
29,1,40,0.0,1,0,1,0
30,6,80,0.0,1,0,1,0
18,1,40,0.0,0,1,0,1
32,6,60,0.0,0,1,0,1
19,2,40,0.0,0,1,0,1
33,4,50,8.04,1,0,1,0
27,7,37,0.0,0,1,0,1
35,3,38,0.0,0,1,0,1
41,6,75,0.0,1,0,1,0
42,2,38,0.0,0,1,0,1
26,2,50,0.0,0,1,0,1
25,7,35,0.0,0,1,0,1
22,3,20,0.0,0,1,0,1
31,2,40,7.95,1,0,1,0
31,2,30,0.0,1,0,1,0
34,2,40,0.0,1,0,1,0
23,6,20,0.0,0,1,0,1
30,3,40,0.0,0,1,0,1
20,3,13,0.0,0,1,0,1
45,6,40,0.0,1,0,1,0
24,6,40,0.0,0,1,0,1
65,2,40,0.0,1,0,1,0
77,6,14,8.25,1,0,1,0
36,6,40,0.0,0,1,0,1
50,2,25,0.0,0,1,0,1
32,3,40,0.0,0,1,0,1
53,4,40,0.0,0,1,0,1
41,2,40,0.0,0,1,0,1
58,5,40,0.0,1,0,1,0
22,2,50,0.0,0,1,0,1
42,5,50,0.0,1,0,1,0
44,2,70,0.0,1,0,1,0
45,2,20,0.0,0,1,0,1
30,2,50,0.0,0,1,0,1
29,6,70,0.0,1,0,1,0
33,2,19,0.0,1,0,1,0
21,3,50,0.0,0,1,0,1
33,2,32,0.0,0,1,0,1
27,2,40,0.0,0,1,0,1
33,3,50,8.83,0,1,0,1
59,4,40,0.0,0,1,0,1
19,2,60,0.0,0,1,0,1
79,2,40,0.0,1,0,1,0
53,6,55,9.57,0,1,0,1
25,4,40,8.14,0,1,0,1
46,6,40,9.06,0,1,0,1
38,6,50,8.9,1,0,1,0
39,3,52,0.0,1,0,1,0
33,3,50,0.0,1,0,1,0
43,2,35,0.0,1,0,1,0
43,2,40,0.0,1,0,1,0
30,4,40,0.0,1,0,1,0
36,6,45,0.0,0,1,0,1
25,2,40,0.0,0,1,0,1
33,2,40,0.0,1,0,1,0
39,3,45,0.0,0,1,0,1
26,3,40,0.0,0,1,0,1
24,5,20,0.0,0,1,0,1
30,6,40,0.0,0,1,0,1
31,1,40,0.0,0,1,0,1
65,3,35,0.0,1,0,1,0
41,3,70,8.52,1,0,1,0
54,3,40,0.0,1,0,1,0
30,2,35,0.0,1,0,1,0
37,2,35,0.0,0,1,0,1
31,2,40,8.27,1,0,1,0
20,2,40,0.0,0,1,0,1
32,3,40,0.0,0,1,0,1
33,2,38,0.0,1,0,1,0
46,9,45,8.95,1,0,1,0
26,6,60,0.0,0,1,0,1
22,3,20,0.0,0,1,0,1
35,7,32,0.0,0,1,0,1
23,2,30,0.0,0,1,0,1
61,1,21,0.0,0,1,0,1
19,2,45,0.0,0,1,0,1
39,6,48,0.0,1,0,1,0
43,5,40,0.0,1,0,1,0
25,2,40,0.0,0,1,0,1
41,5,40,0.0,0,1,0,1
35,1,75,0.0,1,0,1,0
34,2,40,0.0,1,0,1,0
22,6,55,0.0,0,1,0,1
24,2,40,0.0,1,0,1,0
46,4,40,0.0,1,0,1,0
67,2,10,0.0,1,0,1,0
35,2,45,0.0,0,1,0,1
28,2,40,0.0,0,1,0,1
43,2,24,0.0,0,1,0,1
56,1,40,0.0,1,0,1,0
44,5,40,0.0,0,1,0,1
23,6,40,0.0,0,1,0,1
29,6,40,0.0,0,1,0,1
29,2,32,0.0,0,1,0,1
39,2,50,0.0,0,1,0,1
25,6,15,0.0,0,1,0,1
53,3,40,0.0,1,0,1,0
34,2,40,0.0,1,0,1,0
69,3,1,7.52,0,1,0,1
50,6,50,0.0,1,0,1,0
20,3,40,0.0,0,1,0,1
75,1,70,0.0,0,1,0,1
27,7,40,0.0,0,1,0,1
67,6,40,0.0,0,1,0,1
36,5,60,0.0,1,0,1,0
62,2,40,0.0,0,1,0,1
58,1,40,0.0,1,0,1,0
41,2,60,0.0,1,0,1,0
29,2,60,0.0,1,0,1,0
49,3,40,0.0,0,1,0,1
38,8,40,0.0,1,0,1,0
34,8,60,0.0,0,1,0,1
17,1,30,0.0,0,1,0,1
21,3,20,0.0,0,1,0,1
62,1,40,0.0,0,1,0,1
41,3,40,0.0,1,0,1,0
25,5,55,0.0,0,1,0,1
32,2,40,0.0,1,0,1,0
32,2,40,0.0,1,0,1,0
47,4,60,0.0,1,0,1,0
34,5,60,9.06,0,1,0,1
42,3,40,0.0,0,1,0,1
39,2,40,0.0,0,1,0,1
34,6,40,0.0,0,1,0,1
54,1,40,0.0,1,0,1,0
28,7,20,0.0,1,0,1,0
51,2,57,0.0,1,0,1,0
30,2,40,0.0,0,1,0,1
30,3,40,0.0,0,1,0,1
60,4,40,8.5,0,1,0,1
30,2,42,0.0,1,0,1,0
18,1,40,0.0,0,1,0,1
57,6,8,0.0,1,0,1,0
36,6,55,0.0,1,0,1,0
55,2,40,0.0,1,0,1,0
26,4,65,0.0,0,1,0,1
23,3,25,0.0,0,1,0,1
44,6,32,0.0,0,1,0,1
26,2,40,0.0,0,1,0,1
38,2,36,0.0,0,1,0,1
36,5,40,0.0,1,0,1,0
32,3,45,0.0,0,1,0,1
49,7,45,0.0,1,0,1,0
18,1,12,0.0,0,1,0,1
44,6,40,0.0,1,0,1,0
33,6,40,0.0,1,0,1,0
39,8,50,9.62,1,0,1,0
21,3,25,0.0,0,1,0,1
37,3,47,0.0,0,1,0,1
58,6,40,0.0,1,0,1,0
34,2,40,0.0,1,0,1,0
30,9,75,8.55,1,0,1,0
20,1,30,0.0,0,1,0,1
47,4,40,8.31,1,0,1,0
41,6,55,0.0,0,1,0,1
42,2,40,0.0,1,0,1,0
73,1,40,0.0,0,1,0,1
31,6,40,0.0,0,1,0,1
38,2,40,0.0,1,0,1,0
64,6,50,0.0,0,1,0,1
44,6,60,0.0,1,0,1,0
57,8,50,9.62,1,0,1,0
35,2,40,0.0,1,0,1,0
17,1,40,0.0,0,1,0,1
22,3,25,0.0,0,1,0,1
28,4,50,9.26,0,1,0,1
73,2,22,0.0,0,1,0,1
21,2,30,0.0,0,1,0,1
51,2,42,0.0,1,0,1,0
36,7,40,0.0,1,0,1,0
19,3,20,0.0,0,1,0,1
19,3,25,0.0,0,1,0,1
20,3,10,0.0,0,1,0,1
29,3,40,0.0,1,0,1,0
18,2,40,0.0,0,1,0,1
30,6,40,0.0,1,0,1,0
45,2,45,0.0,0,1,0,1
38,4,40,0.0,0,1,0,1
28,1,50,0.0,0,1,0,1
61,3,40,0.0,1,0,1,0
27,6,45,0.0,1,0,1,0
68,2,15,0.0,1,0,1,0
51,3,70,0.0,1,0,1,0
31,3,35,0.0,0,1,0,1
23,6,20,0.0,0,1,0,1
34,2,75,0.0,1,0,1,0
37,4,32,0.0,0,1,0,1
48,3,42,0.0,1,0,1,0
29,4,48,0.0,1,0,1,0
28,3,50,0.0,1,0,1,0
33,3,45,0.0,0,1,0,1
39,7,40,0.0,1,0,1,0
25,7,40,0.0,1,0,1,0
27,6,40,0.0,0,1,0,1
49,4,40,0.0,1,0,1,0
71,2,70,0.0,1,0,1,0
24,2,40,0.0,0,1,0,1
37,3,40,0.0,1,0,1,0
36,2,40,0.0,0,1,0,1
37,2,60,0.0,1,0,1,0
19,2,25,0.0,0,1,0,1
54,3,47,0.0,0,1,0,1
28,3,50,0.0,0,1,0,1
24,3,40,0.0,1,0,1,0
38,2,48,0.0,0,1,0,1
24,2,55,0.0,0,1,0,1
47,2,40,0.0,0,1,0,1
35,1,40,0.0,0,1,0,1
57,2,26,0.0,0,1,0,1
32,3,40,0.0,1,0,1,0
43,2,40,0.0,0,1,0,1
22,3,29,0.0,0,1,0,1
58,7,30,8.95,1,0,1,0
40,2,40,0.0,1,0,1,0
22,2,40,0.0,1,0,1,0
25,3,40,0.0,1,0,1,0
44,4,40,0.0,0,1,0,1
25,5,38,0.0,0,1,0,1
49,2,30,0.0,0,1,0,1
24,2,98,0.0,0,1,0,1
21,3,30,0.0,0,1,0,1
43,2,45,0.0,0,1,0,1
48,2,40,0.0,0,1,0,1
27,3,45,0.0,1,0,1,0
24,3,40,0.0,0,1,0,1
23,3,25,0.0,0,1,0,1
23,1,60,0.0,0,1,0,1
36,7,50,0.0,1,0,1,0
59,2,24,0.0,1,0,1,0
52,6,60,0.0,1,0,1,0
40,2,35,0.0,0,1,0,1
49,1,38,0.0,0,1,0,1
19,2,25,0.0,0,1,0,1
28,2,40,11.51,1,0,1,0
24,6,40,0.0,0,1,0,1
56,1,45,0.0,0,1,0,1
19,2,25,0.0,0,1,0,1
25,1,40,0.0,0,1,0,1
90,7,50,0.0,0,1,0,1
24,3,40,0.0,0,1,0,1
63,6,35,0.0,0,1,0,1
37,2,40,0.0,0,1,0,1
20,3,40,0.0,0,1,0,1
54,2,25,8.95,1,0,1,0
39,2,40,0.0,1,0,1,0
21,6,20,0.0,0,1,0,1
18,3,25,0.0,0,1,0,1
52,6,40,0.0,0,1,0,1
64,1,40,0.0,1,0,1,0
55,2,44,0.0,0,1,0,1
41,6,37,0.0,0,1,0,1
41,7,40,0.0,1,0,1,0
25,1,45,0.0,1,0,1,0
62,2,40,0.0,1,0,1,0
17,1,40,0.0,0,1,0,1
31,1,40,0.0,0,1,0,1
46,3,50,0.0,0,1,0,1
52,2,49,0.0,1,0,1,0
30,1,40,0.0,1,0,1,0
36,2,55,0.0,1,0,1,0
59,2,20,0.0,0,1,0,1
57,2,30,0.0,0,1,0,1
38,3,44,8.65,0,1,0,1
23,3,50,7.86,0,1,0,1
19,2,30,0.0,0,1,0,1
40,6,65,0.0,1,0,1,0
57,4,45,0.0,1,0,1,0
73,3,10,0.0,0,1,0,1
20,3,15,0.0,0,1,0,1
18,1,20,0.0,0,1,0,1
26,6,40,0.0,1,0,1,0
42,2,40,0.0,1,0,1,0
29,1,12,0.0,0,1,0,1
35,2,50,8.95,1,0,1,0
52,2,40,0.0,1,0,1,0
21,2,35,0.0,0,1,0,1
45,6,60,0.0,0,1,0,1
55,2,40,0.0,0,1,0,1
27,6,50,0.0,1,0,0,1
36,6,60,0.0,1,0,1,0
41,7,60,0.0,1,0,1,0
55,2,40,0.0,0,1,0,1
41,3,50,0.0,1,0,1,0
35,6,60,0.0,1,0,1,0
47,6,50,0.0,0,1,0,1
59,2,40,0.0,0,1,0,1
36,2,40,7.97,1,0,1,0
57,6,40,0.0,1,0,1,0
35,6,45,0.0,1,0,1,0
30,8,20,0.0,1,0,1,0
29,3,20,0.0,0,1,0,1
21,3,40,0.0,0,1,0,1
49,2,40,0.0,0,1,0,1
29,3,40,0.0,0,1,0,1
38,6,40,0.0,1,0,1,0
42,2,55,0.0,0,1,0,1
36,3,40,9.51,0,1,0,1
19,2,35,0.0,0,1,0,1
33,2,40,0.0,0,1,0,1
46,7,40,0.0,1,0,1,0
52,5,48,8.04,1,0,1,0
36,5,45,0.0,0,1,0,1
35,6,40,0.0,0,1,0,1
23,2,40,0.0,0,1,0,1
45,2,40,0.0,1,0,1,0
27,5,40,0.0,0,1,0,1
26,2,45,0.0,1,0,1,0
30,1,44,0.0,0,1,0,1
24,6,45,0.0,0,1,0,1
56,2,40,0.0,1,0,1,0
19,2,30,0.0,0,1,0,1
20,3,32,0.0,0,1,0,1
25,2,40,7.86,0,1,0,1
60,2,32,0.0,1,0,1,0
20,2,40,0.0,0,1,0,1
36,2,40,0.0,1,0,1,0
24,2,40,0.0,1,0,1,0
29,3,60,0.0,1,0,1,0
23,4,40,0.0,0,1,0,1
25,2,35,0.0,0,1,0,1
46,6,50,0.0,0,1,0,1
51,3,50,0.0,0,1,0,1
21,3,35,0.0,0,1,0,1
52,1,41,0.0,1,0,1,0
30,6,42,0.0,1,0,1,0
27,4,38,0.0,0,1,0,1
61,2,40,0.0,0,1,0,1
34,6,40,0.0,1,0,1,0
36,6,20,0.0,0,1,0,1
37,2,50,0.0,1,0,1,0
37,1,40,0.0,1,0,1,0
55,1,25,0.0,1,0,1,0
34,6,45,0.0,1,0,1,0
49,6,40,0.0,1,0,1,0
28,2,40,0.0,0,1,0,1
21,2,25,0.0,0,1,0,1
41,3,37,0.0,0,1,0,1
27,2,50,0.0,0,1,0,1
37,2,30,0.0,0,1,0,1
46,5,40,0.0,1,0,1,0
38,2,40,0.0,0,1,0,1
69,1,40,0.0,1,0,1,0
46,2,35,0.0,1,0,1,0
33,3,28,0.0,0,1,0,1
29,2,40,9.26,0,1,0,1
43,6,40,0.0,0,1,0,1
21,1,40,0.0,0,1,0,1
54,2,56,0.0,1,0,1,0
29,4,43,0.0,0,1,0,1
18,3,40,0.0,0,1,0,1
46,3,50,0.0,1,0,1,0
41,7,40,0.0,1,0,1,0
35,8,50,8.95,1,0,1,0
20,2,35,0.0,0,1,0,1
28,7,50,0.0,0,1,0,1
46,7,45,0.0,1,0,1,0
49,1,70,0.0,0,1,0,1
51,6,35,0.0,1,0,1,0
29,6,40,0.0,0,1,0,1
45,7,60,0.0,1,0,1,0
31,3,55,0.0,1,0,1,0
32,1,35,0.0,0,1,0,1
25,6,65,0.0,0,1,0,1
42,2,45,0.0,1,0,1,0
45,6,60,0.0,1,0,1,0
38,3,80,0.0,1,0,1,0
22,3,48,0.0,0,1,0,1
45,5,40,0.0,1,0,1,0
28,3,40,0.0,0,1,0,1
48,4,40,0.0,1,0,1,0
18,1,20,0.0,0,1,0,1
64,7,35,0.0,0,1,0,1
21,1,35,0.0,0,1,0,1
45,2,40,0.0,0,1,0,1
36,7,40,0.0,0,1,0,1
44,3,35,0.0,0,1,0,1
39,5,20,0.0,1,0,1,0
28,3,40,0.0,0,1,0,1
26,3,55,0.0,1,0,1,0
60,2,40,0.0,1,0,1,0
52,7,40,0.0,1,0,1,0
38,7,50,9.26,0,1,0,1
19,3,10,0.0,0,1,0,1
39,4,40,0.0,1,0,1,0
51,2,40,0.0,0,1,0,1
43,6,40,0.0,0,1,0,1
28,3,50,0.0,0,1,0,1
34,3,40,0.0,0,1,0,1
40,6,50,0.0,0,1,0,1
37,3,50,0.0,1,0,1,0
46,6,40,9.62,1,0,1,0
24,6,40,0.0,0,1,0,1
51,7,50,0.0,0,1,0,1
24,1,35,0.0,0,1,0,1
64,2,5,0.0,1,0,1,0
26,2,40,0.0,0,1,0,1
20,1,40,0.0,0,1,0,1
32,6,55,0.0,0,1,0,1
34,2,40,0.0,1,0,1,0
35,4,45,0.0,0,1,0,1
41,6,30,0.0,1,0,1,0
33,2,40,0.0,0,1,0,1
25,6,40,0.0,0,1,0,1
23,3,40,0.0,0,1,0,1
21,3,27,0.0,0,1,0,1
32,2,50,0.0,0,1,0,1
35,2,40,0.0,1,0,1,0
40,3,40,0.0,1,0,1,0
19,3,15,0.0,0,1,0,1
31,2,40,0.0,0,1,0,1
35,3,40,0.0,1,0,1,0
27,3,39,0.0,0,1,0,1
40,3,25,0.0,1,0,1,0
26,1,40,0.0,0,1,0,1
28,5,40,0.0,0,1,0,1
37,7,60,0.0,1,0,1,0
35,2,40,0.0,0,1,0,1
24,2,40,0.0,1,0,1,0
30,3,35,0.0,0,1,0,1
30,6,45,0.0,1,0,1,0
23,5,40,0.0,0,1,0,1
21,3,20,0.0,0,1,0,1
27,2,40,7.68,0,1,0,1
58,2,60,0.0,1,0,1,0
32,3,40,0.0,1,0,1,0
46,6,40,0.0,0,1,0,1
36,2,48,0.0,1,0,1,0
28,7,80,0.0,0,1,0,1
30,2,40,0.0,0,1,0,1
60,4,40,0.0,0,1,0,1
31,2,40,0.0,1,0,1,0
59,3,40,0.0,1,0,1,0
20,3,40,0.0,0,1,0,1
33,1,36,0.0,0,1,0,1
53,7,40,0.0,0,1,0,1
20,2,20,0.0,0,1,0,1
36,3,40,0.0,1,0,1,0
34,6,70,0.0,1,0,1,0
62,2,30,7.99,1,0,1,0
41,3,91,0.0,1,0,1,0
51,2,40,0.0,0,1,0,1
39,6,40,0.0,0,1,0,1
28,6,20,0.0,0,1,0,1
32,2,50,0.0,0,1,0,1
44,3,25,0.0,0,1,0,1
33,2,40,0.0,0,1,0,1
22,1,24,0.0,0,1,0,1
34,5,50,0.0,0,1,0,1
38,4,36,0.0,0,1,0,1
32,3,40,0.0,1,0,1,0
58,2,35,0.0,0,1,0,1
32,1,40,0.0,0,1,0,1
66,2,40,0.0,1,0,1,0
90,2,40,0.0,0,1,0,1
32,5,36,0.0,0,1,0,1
35,3,40,0.0,0,1,0,1
47,3,55,0.0,1,0,1,0
20,1,40,0.0,0,1,0,1
47,1,40,0.0,1,0,1,0
48,3,45,0.0,0,1,0,1
49,3,22,0.0,1,0,1,0
44,2,40,0.0,0,1,0,1
21,3,40,0.0,0,1,0,1
28,3,40,0.0,0,1,0,1
54,2,40,0.0,1,0,1,0
57,9,50,0.0,0,1,0,1
44,3,45,0.0,0,1,0,1
43,5,50,0.0,1,0,1,0
29,3,40,0.0,0,1,0,1
27,6,50,0.0,0,1,0,1
18,3,30,0.0,0,1,0,1
39,9,45,0.0,1,0,1,0
45,3,99,0.0,0,1,0,1
35,3,50,0.0,1,0,1,0
39,3,20,0.0,0,1,0,1
27,6,40,0.0,0,1,0,1
44,6,40,0.0,0,1,0,1
33,1,40,0.0,0,1,0,1
27,3,30,0.0,0,1,0,1
45,2,40,0.0,1,0,1,0
24,3,35,0.0,1,0,1,0
23,2,30,0.0,0,1,0,1
25,2,40,0.0,0,1,0,1
71,3,40,9.91,1,0,1,0
48,2,65,0.0,0,1,0,1
25,3,40,0.0,0,1,0,1
57,6,10,0.0,1,0,1,0
39,6,40,0.0,1,0,1,0
21,3,75,0.0,0,1,0,1
30,2,30,0.0,0,1,0,1
40,6,48,0.0,0,1,0,1
18,1,30,0.0,0,1,0,1
54,2,45,0.0,0,1,0,1
52,8,40,0.0,0,1,0,1
24,2,40,0.0,0,1,0,1
65,4,20,0.0,1,0,1,0
31,4,40,0.0,1,0,1,0
50,2,40,0.0,1,0,1,0
38,2,40,0.0,0,1,0,1
20,3,24,0.0,0,1,0,1
45,7,50,0.0,1,0,1,0
39,3,50,0.0,1,0,1,0
32,1,10,0.0,0,1,0,1
33,2,45,0.0,1,0,1,0
31,3,35,0.0,1,0,1,0
24,3,40,7.05,0,1,0,1
28,3,50,0.0,0,1,0,1
25,6,50,10.23,0,1,0,1
18,3,25,0.0,0,1,0,1
39,3,37,0.0,0,1,0,1
65,2,24,0.0,1,0,1,0
27,7,20,0.0,0,1,0,1
22,2,40,0.0,0,1,0,1
33,6,40,0.0,1,0,1,0
26,6,40,0.0,0,1,0,1
24,6,50,0.0,1,0,1,0
32,3,40,0.0,0,1,0,1
56,2,15,0.0,1,0,1,0
37,2,44,0.0,1,0,1,0
27,2,40,0.0,0,1,0,1
33,2,38,0.0,1,0,1,0
39,2,50,0.0,1,0,1,0
36,7,50,9.51,0,1,0,1
34,4,32,0.0,1,0,1,0
60,2,5,0.0,1,0,1,0
27,5,40,0.0,0,1,0,1
44,4,48,8.9,1,0,1,0
44,6,50,0.0,0,1,0,1
20,3,40,0.0,0,1,0,1
25,2,40,0.0,0,1,0,1
32,6,40,9.26,0,1,0,1
19,3,40,0.0,0,1,0,1
41,2,38,0.0,0,1,0,1
42,7,40,0.0,1,0,1,0
65,4,40,0.0,0,1,0,1
66,2,40,0.0,0,1,0,1
17,1,15,0.0,0,1,0,1
32,2,55,0.0,1,0,1,0
42,6,45,0.0,0,1,0,1
24,2,30,0.0,0,1,0,1
42,8,60,0.0,1,0,1,0
35,1,99,0.0,0,1,0,1
27,6,40,8.32,0,1,0,1
25,2,40,0.0,0,1,0,1
39,3,24,0.0,1,0,1,0
22,6,55,9.51,0,1,0,1
34,6,45,0.0,1,0,1,0
62,3,70,0.0,1,0,1,0
24,6,50,0.0,0,1,0,1
45,7,40,0.0,0,1,0,1
53,6,40,0.0,1,0,1,0
41,2,54,0.0,0,1,0,1
43,7,40,0.0,0,1,0,1
90,6,20,0.0,1,0,1,0
79,1,30,7.99,0,1,0,1
27,6,50,0.0,0,1,0,1
46,3,48,0.0,1,0,1,0
35,2,90,8.55,1,0,1,0
81,1,45,0.0,0,1,0,1
27,6,43,8.11,0,1,0,1
39,7,50,0.0,1,0,1,0
24,3,35,0.0,0,1,0,1
50,8,55,11.51,1,0,1,0
45,7,40,0.0,0,1,0,1
61,1,20,8.28,1,0,1,0
41,5,80,0.0,0,1,0,1
23,3,40,0.0,0,1,0,1
23,6,42,0.0,0,1,0,1
55,4,20,0.0,1,0,1,0
28,6,50,0.0,0,1,0,1
22,1,40,0.0,0,1,0,1
50,8,80,11.51,1,0,1,0
25,1,30,0.0,0,1,0,1
54,6,40,0.0,1,0,1,0
36,6,35,0.0,1,0,1,0
22,3,32,0.0,0,1,0,1
35,2,40,0.0,1,0,1,0
48,6,60,0.0,1,0,1,0
32,2,40,0.0,0,1,0,1
73,1,4,0.0,0,1,0,1
25,6,40,0.0,0,1,0,1
62,3,45,0.0,0,1,0,1
58,1,50,0.0,1,0,1,0
57,7,40,9.62,1,0,1,0
31,3,50,0.0,0,1,0,1
18,1,15,0.0,0,1,0,1
47,2,38,9.55,0,1,0,1
65,1,40,0.0,0,1,0,1
25,6,40,0.0,0,1,0,1
47,3,40,0.0,0,1,0,1
42,6,40,0.0,0,1,0,1
90,6,50,9.27,1,0,1,0
45,6,40,8.55,1,0,1,0
23,3,36,0.0,0,1,0,1
